mŏdĕror, aris, ari |24|mŏdĕror|mŏdĕr||mŏdĕrāt
mŏdestē, adv. |30|mŏdēstē|||
mŏdestĭa, ae, f. |0|mŏdēstĭa|mŏdēstĭ||
mŏdestiŭs, comparatif adverbial ou neutre de modestus, a, um |30|mŏdēstĭŭs|||
mŏdestus, a, um |11|mŏdēstus|mŏdēst|mŏdēstĭōr|mŏdēstīssĭm
Mŏdestus, i, m. |1|Mŏdēstus|Mŏdēst||
mŏdĭālis, e |14|mŏdĭālĭs|mŏdĭāl|mŏdĭālĭōr|mŏdĭīllĭm
mŏdĭcē, adv. |30|mŏdĭcē|||
mŏdĭcus, a, um |11|mŏdĭcus|mŏdĭc|mŏdĭcĭōr|mŏdĭcīssĭm
mŏdĭus, i, m. |1|mŏdĭus|mŏdĭ||
mŏdŏ, adv. |30|mŏdŏ|||
mŏdŭlātĭo, ionis, f. |5|mŏdŭlātĭō̆|mŏdŭlātĭōn||
mŏdŭlor, aris, atus sum |24|mŏdŭlor|mŏdŭl||mŏdŭlāt
mŏdŭlus, i, m. |1|mŏdŭlus|mŏdŭl||
mŏdus, i, m. |1|mŏdus|mŏd||
moechus, i, m. |1|mōechus|mōech||
moenĭa, ium, n. pl. |8|mōenĭa|mōen||
Moesĭa, ae, f. |0|Mōesĭa|Mōesĭ||
mŏlestē, adv. |30|mŏlēstē|||
mŏlestĭa, ae, f. |0|mŏlēstĭa|mŏlēstĭ||
mŏlestus, a, um |11|mŏlēstus|mŏlēst|mŏlēstĭōr|mŏlēstīssĭm
mōles, is, f. |6|mōlēs|mōl||
mōlīmentum, i, n. |4|mōlīmēntum|mōlīmēnt||
mōlĭor, iris, iri, itus sum |28|mōlĭor|mōl||mōlīt
mŏlĭtĭo, ionis, f. |5|mŏlĭtĭō̆|mŏlĭtĭōn||
mŏlĭtor, oris, m. |5|mŏlĭtŏr|mŏlĭtōr||
mollĭo, is, ire, iui, itum |21|mōllĭo|mōll|mōllīv|mōllīt
mollis, e |14|mōllĭs|mōll|mōllĭōr|mŏīllĭm
mollĭter, adv. |30|mōllĭtĕr|||
mollĭtĭa, ae, f. |0|mōllĭtĭa|mōllĭtĭ||
Mŏlossĭcus, a, um (canis) |11|Mŏlōssĭcus|Mŏlōssĭc|Mŏlōssĭcĭōr|Mŏlōssĭcīssĭm
mŏlo, is, ere, ui, itum |18|mŏlo|mŏ|mŏlu|mŏlĭt
mōmentārĭus, a, um |11|mōmēntārĭus|mōmēntārĭ|mōmēntārĭĭōr|mōmēntārĭīssĭm
mōmentum, i, n. |4|mōmēntum|mōmēnt||
mŏnĕo, es, ere, ui, itum |18|mŏnĕo|mŏn|mŏnŭ|mŏnĭt
Mŏnēta, ae, f. |0|Mŏnēta|Mŏnēt||
mŏnīle, is, n. |8|mŏnīlĕ|mŏnīl||
mŏnĭmentum, (-niment-) i, n. |4|mŏnĭmēntum|mŏnĭmēnt||
mŏnĭtĭo, ionis, f. |5|mŏnĭtĭō̆|mŏnĭtĭōn||
mŏnĭtum, i, n. |4|mŏnĭtum|mŏnĭt||
mŏnĭtus, us, m. |9|mŏnĭtus|mŏnĭt||
mŏnotrŏpus, a, um |11|mŏnō̆trŏpus|mŏnō̆trŏp|mŏnō̆trŏpĭōr|mŏnō̆trŏpīssĭm
monstro, as, are |17|mōnstro|mōnstr|mōnstrāv|mōnstrāt
monstrum, i, n. |4|mōnstrum|mōnstr||
monstrŭōsus, a, um |11|mōnstrŭōsus|mōnstrŭōs|mōnstrŭōsĭōr|mōnstrŭōsīssĭm
mons, montis, m. |6|mōns|mōnt||
montānus, a, um |11|mōntānus|mōntān|mōntānĭōr|mōntānīssĭm
mŏnŭmentum, (-niment-) i, n. |4|mŏnŭmēntum|mŏnŭmēnt||
mōra, ae, f. |0|mōra|mōr||
morbĭdus, a, um |11|mōrbĭdus|mōrbĭd|mōrbĭdĭōr|mōrbĭdīssĭm
morbus, i, m. |1|mōrbus|mōrb||
mordĕo, es, ere, momordi, morsum |18|mōrdĕo|mōrd|mŏmōrd|
mŏrĭbundus, a, um |11|mŏrĭbūndus|mŏrĭbūnd|mŏrĭbūndĭōr|mŏrĭbūndīssĭm
mōrĭgĕrus, a, um |11|mōrĭgĕrus|mōrĭgĕr|mōrĭgĕrĭōr|mōrĭgĕrīssĭm
Mŏrĭni, orum, m. |1|Mŏrĭni|Mŏrĭn||
Mŏrĭnus, cf. Morini|1|Mŏrĭnus|Mŏrĭn||
mŏrĭor, eris, i, mortuus sum |27|mŏrĭor|mŏr||mōrtŭ
mōror, aris, ari |24|mōror|mōr||mōrāt
mŏrōsus, a, um |11|mŏrōsus|mŏrōs|mŏrōsĭōr|mŏrōsīssĭm
morsus, us, m. |9|mōrsus|mōrs||
mors, mortis, f. |5|mōrs|mōrt||
mortālis, e |14|mōrtālĭs|mōrtāl|mōrtālĭōr|mōrtīllĭm
mortārĭum, ii, n. |4|mōrtārĭum|mōrtārĭ||
mortĭfer, era, erum |12|mōrtĭfer|mōrtĭf|mōrtĭfĕrĭōr|mōrtĭfērrĭm
mortŭus, a, um |11|mōrtŭus|mōrtŭ|mōrtŭĭōr|mōrtŭīssĭm
Mŏsa, ae, f. |0|Mŏsa|Mŏs||
Mostēni, orum, m. |1|Mōstēni|Mōstēn||
Mostēnus, cf. Mosteni|1|Mōstēnus|Mōstēn||
mos, moris, m. |5|mos|mōr||
mōtor, oris, m. |5|mōtŏr|mōtōr||
mōtus, us, m. |9|mōtus|mōt||
mŏvĕo, es, ere, moui, motum |18|mŏvĕo|mŏv|mōv|mōt
mox, adv. |30|mōx|||
muccĭdus, a, um |11|mūccĭdus|mūccĭd|mūccĭdĭōr|mūccĭdīssĭm
Mūcĭus, i, m. |1|Mūcĭus|Mūcĭ||
mucro, onis, m. |5|mū̆crō̆|mū̆crōn||
mūgĭo, is, ir, iui, itum |21|mūgĭo|mūg|mūgīv|mūgīt
mūgītus, us, m. |9|mūgītus|mūgīt||
mūla, ae, f. |0|mūla|mūl||
mulcĕo, es, ere, mulsi, mulsum |18|mūlcĕo|mūlc|mūls|mūls
mulco, as, are |17|mūlco|mūlc|mūlcāv|mūlcāt
mulcta, cf. multa|0|mūlcta|mūlct||
mulcto, (multo), as, are |17|mūlcto|mūlct|mūlctāv|mūlctāt
mulgĕo, es, ere, mulxi (mulsi), mulctum (mulsum) |18|mūlgĕo|mūlg|mūls, mūlx|mūlct, mūls
mŭlĭĕbris, e |14|mŭlĭē̆brĭs|mŭlĭē̆br|mŭlĭē̆brĭōr|mŭlĭē̆brīssĭm
mŭlĭebrĭter, adv. |30|mŭlĭē̆brĭtĕr|||
mŭlĭercŭla, ae, f. |0|mŭlĭērcŭla|mŭlĭērcŭl||
mŭlĭer, is, f. |5|mŭlĭĕr|mŭlĭĕr||
mūlĭo, onis, m. |5|mūlĭō̆|mūlĭōn||
multa, ae, f. |0|mūlta|mūlt||
multĭfĭdus, a, um |11|mūltĭfĭdus|mūltĭfĭd|mūltĭfĭdĭōr|mūltĭfĭdīssĭm
multĭfŏrābĭlis, is |14|mūltĭfŏrābĭlĭs|mūltĭfŏrābĭl|mūltĭfŏrābĭlĭōr|mūltĭfŏrābīllĭm
multĭnōdus, a, um |11|mūltĭnōdus|mūltĭnōd|mūltĭnōdĭōr|mūltĭnōdīssĭm
multĭplex, icis |14|mūltī̆plēx|mūltī̆plĭc|mūltī̆plĭcĭōr|mūltī̆plĭcīssĭm
multĭplĭco, as, are |17|mūltī̆plĭco|mūltī̆plĭc|mūltī̆plĭcāv|mūltī̆plĭcāt
multĭpŏtens, entis |14|mūltĭpŏtēns|mūltĭpŏtēnt|mūltĭpŏtēntĭōr|mūltĭpŏtēntīssĭm
multĭtūdō, dinis, f. |5|mūltĭtūdō|mūltĭtūdĭn||
multo, as, are |17|mūlto|mūlt|mūltāv|mūltāt
multō, adv. |30|mūltō|||
multum, adv. |30|mūltŭm|||
multus, a, um |11|mūltus|mūlt|mūltĭōr|mūltīssĭm
mūlus, i, m. |1|mūlus|mūl||
Mulvĭus, i, m. |1|Mūlvĭus|Mūlvĭ||
Mummĭus, i, m. |1|Mūmmĭus|Mūmmĭ||
Munātĭus, i, m. |1|Munātĭus|Munātĭ||
mundānus, a, um |11|mūndānus|mūndān|mūndānĭōr|mūndānīssĭm
mundĭtĭa, ae, f. |0|mūndĭtĭa|mūndĭtĭ||
mundus, i, m. |1|mūndus|mūnd||
mūnĕro, as, are |17|mūnĕro|mūnĕr|mūnĕrāv|mūnĕrāt
mūnĭa, inv. |30|mūnĭa|||
mūnĭceps, cipis, n. |7|mūnĭcēps|mūnĭcĭp||
mūnĭcĭpālis, e |14|mūnĭcĭpālĭs|mūnĭcĭpāl|mūnĭcĭpālĭōr|mūnĭcĭpīllĭm
mūnĭcĭpātim, adv. |30|mūnĭcĭpātĭm|||
mūnĭcĭpĭum, i, n. |4|mūnĭcĭpĭum|mūnĭcĭpĭ||
mūnĭfĭcentĭa, ae, f. |0|mūnĭfĭcēntĭa|mūnĭfĭcēntĭ||
mūnĭfĭcus, a, um |11|mūnĭfĭcus|mūnĭfĭc|mūnĭfĭcĭōr|mūnĭfĭcīssĭm
mūnīmentum, i, n. |4|mūnīmēntum|mūnīmēnt||
mūnĭo, is, ire, iui, itum |21|mūnĭo|mūn|mūnīv|mūnīt
mūnītĭo, ionis, f. |5|mūnītĭō̆|mūnītĭōn||
mūnītor, oris, m. |5|mūnītŏr|mūnītōr||
mūnītus, a, um |11|mūnītus|mūnīt|mūnītĭōr|mūnītīssĭm
mūnuscŭlum, i, n. |4|mūnūscŭlum|mūnūscŭl||
mūnus, eris, n. |7|mūnŭs|mūnĕr||
mūraena, (mūrēna), ae, f. |0|mūrāena|mūrāen||
Mūrēna, cf. muraena|0|Mūrēna|Mūrēn||
mūrex, icis, m. |5|mūrēx|mūrĭc||
murmur, uris, n. |7|mūrmŭr|mūrmŭr||
murra, ae, f. |0|mūrra|mūrr||
murrĭnus, a, um |11|mūrrĭnus|mūrrĭn|mūrrĭnĭōr|mūrrĭnīssĭm
mūrus, i, m. |1|mūrus|mūr||
Mūsa, ae, f. |0|Mūsa|Mūs||
musca, ae, f. |0|mūsca|mūsc||
mūsĭcus, a, um |11|mūsĭcus|mūsĭc|mūsĭcĭōr|mūsĭcīssĭm
mussĭto, as; are |17|mūssĭto|mūssĭt|mūssĭtāv|mūssĭtāt
musso, as, are |17|mūsso|mūss|mūssāv|mūssāt
mustācĕus, i, m. |1|mūstācĕus|mūstācĕ||
mustēla, ae, f |0|mūstēla|mūstēl||
mustus, a, um |11|mūstus|mūst|mūstĭōr|mūstīssĭm
Musulāmii, orum, m. |1|Musulāmĭi|Musulāmi||
Musulāmius, cf. Musulamii|1|Musulāmĭus|Musulāmi||
mūs, muris, m.|6|mūs|mūr||
mūtābĭlis, e |14|mūtābĭlĭs|mūtābĭl|mūtābĭlĭōr|mūtābīllĭm
mūtātĭo, onis, f |5|mūtātĭō̆|mūtātĭōn||
mŭtĭlus, a, um |11|mŭtĭlus|mŭtĭl|mŭtĭlĭōr|mŭtĭlīssĭm
mūtĭto, as, are |17|mūtĭto|mūtĭt|mūtĭtāv|mūtĭtāt
mūto, as, are |17|mūto|mūt|mūtāv|mūtāt
muttĭo, is, ire |21|mūttĭo|mūtt||
mūtŭĭtans, antis |14|mūtŭĭtāns|mūtŭĭtānt|mūtŭĭtāntĭōr|mūtŭĭtāntīssĭm
mūtŭor, aris, ari |24|mūtŭor|mūtŭ||mūtŭāt
mūtus, a, um |11|mūtus|mūt|mūtĭōr|mūtīssĭm
mūtŭus, a, um |11|mūtŭus|mūtŭ|mūtŭĭōr|mūtŭīssĭm
Mўcēnae, arum, f. |0|Mўcēnāe|Mўcēn||
Mўcēna, cf. Mycenae|0|Mўcēna|Mўcēn||
Mўrīna, ae, f. |0|Mўrīna|Mўrīn||
mўrŏpōla, ae, m. |0|mўrŏpōla|mўrŏpōl||
Mўro, onis, m. |5|Mўrō̆|Mўrōn||
mȳrtus, i, m. |1|mȳrtus|mȳrt||
M, inv. |30|M|||
Nabataeus, a, um |11|Nabatāēus|Nabatāe|Nabatāeĭōr|Nabatāeīssĭm
Naiades, um, f. |5|Nājadēs|Năĭād||
Nāĭs, idis, f. |5|Nāĭs|Nāid||
nam, conj. |30|năm|||
nanciscor, eris, i, nactus sum |26|nāncīscor|nāncīsc||nāct, nānct
Nanneius, i, m. |1|Nānnējus|Nānnĕi||
Nantŭātes, um, m. pl. |5|Nāntŭātĕs|Nāntŭāt||
Narbōnensis, e |14|Nārbōnēnsĭs|Nārbōnēns|Nārbōnēnsĭōr|Nārbōnēnsīssĭm
Narcissus, i, m. |1|Nārcīssus|Nārcīss||
nāris, naris, f. |6|nārĭs|nār||
narrātĭo, onis, f. |5|nārrātĭō̆|nārrātĭōn||
narro, as, are |17|nārro|nārr|nārrāv|nārrāt
Nār, Naris, |5|Nār|Nār||
nascor, eris, i, natus sum |26|nāscor|nāsc||nāt
Nāsīca, ae, m. |0|Nāsīca|Nāsīc||
nassa, ae, f. |0|nāssa|nāss||
nāsus, i, m. |1|nāsus|nās||
nātālis, e |14|nātālĭs|nātāl|nātālĭōr|nātīllĭm
nătes, ium, f. |6|nătĕs|năt||
nātĭo, onis, f. |5|nātĭō̆|nātĭōn||
nătis, ium, f. |6|nătĭs|năt||
nātīvus, a, um |11|nātīvus|nātīv|nātīvĭōr|nātīvīssĭm
năto, as, are |17|năto|năt|nătāv|nătāt
nātūrālis, e |14|nātūrālĭs|nātūrāl|nātūrālĭōr|nātūrīllĭm
nātūra, ae, f. |0|nātūra|nātūr||
nātus, i, m. |1|nātus|nāt||
nātū, inv. |30|nātū|||
nauclērĭus, a, um |11|nāuclērĭus|nāuclērĭ|nāuclērĭĭōr|nāuclērĭīssĭm
naucum, i, n. |4|nāucum|nāuc||
naufrăgĭum, i, n. |4|nāufrăgĭum|nāufrăgĭ||
naufrăgus, a, um |11|nāufrăgus|nāufrăg|nāufrăgĭōr|nāufrăgīssĭm
naumăchĭārĭus, ii, m. |1|nāumăchĭārĭus|nāumăchĭārĭ||
naumăchĭa, ae, f. |0|nāumăchĭa|nāumăchĭ||
Nauportus, i, f. |1|Nāupōrtus|Nāupōrt||
nausĭa, ae, f. |0|nāusĭa|nāusĭ||
Nausĭcăa, ae, f. |0|Nāusĭcăa|Nāusĭcă||
nauta, ae, m. |0|nāuta|nāut||
nautĕa, ae, f. |0|nāutĕa|nāutĕ||
nautĭcus, a, um |11|nāutĭcus|nāutĭc|nāutĭcĭōr|nāutĭcīssĭm
Nautĭus, i, m. |1|Nāutĭus|Nāutĭ||
nāvālis, e |14|nāvālĭs|nāvāl|nāvālĭōr|nāvīllĭm
nāvĭgābĭlis, e |14|nāvĭgābĭlĭs|nāvĭgābĭl|nāvĭgābĭlĭōr|nāvĭgābīllĭm
nāvĭgātĭo, ionis, f. |5|nāvĭgātĭō̆|nāvĭgātĭōn||
nāvĭgĭum, i, n. |4|nāvĭgĭum|nāvĭgĭ||
nāvĭgo, as, are |17|nāvĭgo|nāvĭg|nāvĭgāv|nāvĭgāt
nāvis, is, f. |6|nāvĭs|nāv||
nāvĭta, ae, m. |0|nāvĭta|nāvĭt||
nāvo, as, are |17|nāvo|nāv|nāvāv|nāvāt
Nĕāpŏlis, is, f. |6|Nĕāpŏlĭs|Nĕāpŏl||
nĕbŭla, ae, f. |0|nĕbŭla|nĕbŭl||
nĕbŭlo, onis, m. |5|nĕbŭlō̆|nĕbŭlōn||
necdum, adv. |30|nēcdŭm|||
nĕcessārĭō, adv. |30|nĕcēssārĭō|||
nĕcessārĭus, a, um |11|nĕcēssārĭus|nĕcēssārĭ|nĕcēssārĭĭōr|nĕcēssārĭīssĭm
nĕcessārĭus, i, m. |1|nĕcēssārĭus|nĕcēssārĭ||
nĕcesse, adj. inv. |30|nĕcēsse|||
nĕcessĭtās, atis, f. |5|nĕcēssĭtās|nĕcēssĭtāt||
nĕcessĭtūdō, inis, f. |5|nĕcēssĭtūdō|nĕcēssĭtūdĭn||
nĕcessum, adv. |30|nĕcēssŭm|||
nĕcŏpīnātō, adv. |30|nĕcŏpīnātō|||
nĕco, as, are |17|nĕco|nĕc|nĕcāv|nĕcāt
nectărĕus, a, um |11|nēctărĕus|nēctărĕ|nēctărĕĭōr|nēctărĕīssĭm
nectar, aris, n. |8|nēctăr|nēctăr||
necto, is, ere, nex(u)i, nexum |19|nēcto|nēct|nēxu, nēx|nēx
nĕc, adv. |30|nĕc|||
nēdum, adv. |30|nēdŭm|||
nĕfandus, a, um |11|nĕfāndus|nĕfānd|nĕfāndĭōr|nĕfāndīssĭm
nĕfārĭus, a, um |11|nĕfārĭus|nĕfārĭ|nĕfārĭĭōr|nĕfārĭīssĭm
nĕfastus, a, um |11|nĕfāstus|nĕfāst|nĕfāstĭōr|nĕfāstīssĭm
nĕfās, inv. |30|nĕfās|||
nĕgĭto, is, are |17|nĕgĭto|nĕgĭt|nĕgĭtāv|nĕgĭtāt
neglĕgens, entis |14|nē̆glĕgēns|nē̆glĕgēnt|nē̆glĕgēntĭōr|nē̆glĕgēntīssĭm
neglĕgentĭa, ae, f. |0|nē̆glĕgēntĭa|nē̆glĕgēntĭ||
neglĕgo, is, ere, lexi, lectum |19|nē̆glĕgo|nē̆glĕg|nē̆glēx|nē̆glēct
nĕgōtĭātor, oris, m. |5|nĕgōtĭātŏr|nĕgōtĭātōr||
nĕgōtĭor, aris, ari |24|nĕgōtĭor|nĕgōtĭ||nĕgōtĭāt
nĕgōtĭōsus, a, um |11|nĕgōtĭōsus|nĕgōtĭōs|nĕgōtĭōsĭōr|nĕgōtĭōsīssĭm
nĕgōtĭum, ii, n. |4|nĕgōtĭum|nĕgōtĭ||
nĕgo, as, are |17|nĕgo|nĕg|nĕgāv|nĕgāt
nēmō̆, neminis |29|nēmō̆|||
nĕmpĕ, adv. |30|nēmpĕ|||
nĕmus, oris, n. |7|nĕmŭs|nĕmŏr||
nĕpos, otis, m. |5|nĕpos|nĕpōt||
nĕpōtīnus, a, um |11|nĕpōtīnus|nĕpōtīn|nĕpōtīnĭōr|nĕpōtīnīssĭm
nĕpōtor, aris, ari, |24|nĕpōtor|nĕpōt||nĕpōtāt
nĕpōtŭlus, i, m. |1|nĕpōtŭlus|nĕpōtŭl||
neptis, is, f. |6|nēptĭs|nēpt||
Neptūnus, i, m. |1|Nēptūnus|Nēptūn||
nēquam, inv. |30|nēquăm|||
nēquāquam, adv. |30|nēquāquăm|||
nĕquĕdum, adv. |30|nĕquĕdŭm|||
nĕquĕo, is, ire, quiui-quii, quitum |23|nĕquĕo|nĕqu|nĕquĭ, nĕquīv|nĕquĭt
nĕquĕ, adv. |30|nĕquĕ|||
nēquĭor, oris |14|nēquĭŏr|nēquĭ|nēquĭĭōr|nēquĭīssĭm
nēquīquam, adv. |30|nēquīquăm|||
nēquĭtĭa, ae, f. |0|nēquĭtĭa|nēquĭtĭ||
nēquiŭs, adv. |30|nēquĭŭs|||
Nērĕĭdes, um, f. |5|Nērĕĭdēs|Nērĕĭd||
Nērēĭus, a, um |11|Nērēĭus|Nērēĭ|Nērēĭĭōr|Nērēĭīssĭm
Nēreus, i, m. |1|Nērēus|Nēre||
Nēria, ae, f. |0|Nērĭa|Nēri||
Nĕrōnĭānus, a, um |11|Nĕrōnĭānus|Nĕrōnĭān|Nĕrōnĭānĭōr|Nĕrōnĭānīssĭm
Nĕro, onis, m. |5|Nĕrō̆|Nĕrōn||
Nerva, ae, m. |0|Nērva|Nērv||
Nervĭi, orum, m. |1|Nērvĭi|Nērvĭ||
Nervĭus, cf. Neruii|1|Nērvĭus|Nērvĭ||
nervus, i, m. |1|nērvus|nērv||
nescioquĭs, nescioquis |30|nēscĭoquĭs|||
nescĭo, is, ire, iui, itum |21|nēscĭo|nēsc|nēscīv|nēscīt
nescĭus, a, um |11|nēscĭus|nēscĭ|nēscĭĭōr|nēscĭīssĭm
Nestor, oris, m. |5|Nēstŏr|Nēstŏr||
neuter, tra, trum |13|nēuter|nēutr|nēutrĭōr|nēutērrĭm
neu, conj. |30|nēu|||
Nēvius, i, m. |1|Nēvĭus|Nēvi||
nexĭlis, e |14|nēxĭlĭs|nēxĭl|nēxĭlĭōr|nēxīllĭm
nexum, i, n. |4|nēxum|nēx||
nexus, us, m. |9|nēxus|nēx||
nex, necis, f. |5|nēx|nĕc||
nē, adv. |30|nē|||
nē, conj. + subj. |30|nē|||
Nīcŏpŏlis, is, m. |6|Nīcŏpŏlĭs|Nīcŏpŏl||
nicto, as, are |17|nīcto|nīct|nīctāv|nīctāt
nīdor, oris, m. |5|nīdŏr|nīdōr||
nīdus, i, m |1|nīdus|nīd||
nĭger, gra, grum |13|nĭger|nī̆gr|nī̆grĭōr|nĭgērrĭm
nigresco, grui, ere |19|nī̆grēsco|nī̆grēsc|nīgru|
nĭhĭlōmĭnŭs, inv. |30|nĭhĭlōmĭnŭs|||
nĭhĭlo, inv. |30|nĭhĭlō̆|||
nĭhil, ou nil, pr. nom. ou acc. nt. sing. |30|nĭhĭl|||
Nīlĭăcus, a, um |11|Nīlĭăcus|Nīlĭăc|Nīlĭăcĭōr|Nīlĭăcīssĭm
Nīlus, i, m. |1|Nīlus|Nīl||
nīl, cf. nihil|30|nīl|||
nimbus, i, m. |1|nīmbus|nīmb||
nĭmĭo, adv. |30|nĭmĭō̆|||
nīmīrum, adv. |30|nīmīrŭm|||
nĭmĭs, adv. |30|nĭmĭs|||
nĭmĭum, adv. |30|nĭmĭŭm|||
nĭmĭus, a, um |11|nĭmĭus|nĭmĭ|nĭmĭĭōr|nĭmĭīssĭm
Nĭŏba, es, f. |0|Nĭŏba|Nĭŏb||
Nĭŏbē, es, f. |0|Nĭŏbē|Nĭŏb||
nĭsĭ, conj. |30|nĭsĭ|||
nīsus, us, m. |9|nīsus|nīs||
nĭtĕo, es, ere |18|nĭtĕo|nĭt||
nĭtĭdus, a, um |11|nĭtĭdus|nĭtĭd|nĭtĭdĭōr|nĭtĭdīssĭm
nĭtor, eris, i, nixus sum |26|nĭtor|nĭt||nīx
nĭvālis, e |14|nĭvālĭs|nĭvāl|nĭvālĭōr|nĭvīllĭm
nĭvātus, a, um |11|nĭvātus|nĭvāt|nĭvātĭōr|nĭvātīssĭm
nĭvĕus, a, um |11|nĭvĕus|nĭvĕ|nĭvĕĭōr|nĭvĕīssĭm
nix, niuis, f. |5|nīx|nĭv||
nī, conj. |30|nī|||
nōbĭlis, e |14|nōbĭlĭs|nōbĭl|nōbĭlĭōr|nōbīllĭm
nōbĭlĭtās, atis, f. |5|nōbĭlĭtās|nōbĭlĭtāt||
nōbiscum, contr. |30|nōbīscŭm|||
nŏcens, entis |14|nŏcēns|nŏcēnt|nŏcēntĭōr|nŏcēntīssĭm
nŏcĕo, es, ere, nocui, nocitum |18|nŏcĕo|nŏc|nŏcŭ|nŏcĭt
noctŭa, ae, f. |0|nōctŭa|nōctŭ||
nocturnus, a, um |11|nōctūrnus|nōctūrn|nōctūrnĭōr|nōctūrnīssĭm
noctū, adv. |30|nōctū|||
nōdus, i, m. |1|nōdus|nōd||
Nōla, ae, f. |0|Nōla|Nōl||
nōlĭtĕ, ite + inf. |30|nōlĭtĕ|||
nōli, ite + inf. |30|nōli|||
nōlo, non uis, nolle, nolui |19|nōlo|nōl|nōlu|
Nōmentānus, a, um |11|Nōmēntānus|Nōmēntān|Nōmēntānĭōr|Nōmēntānīssĭm
nōmĕn, inis, n. |7|nōmĕn|nōmĭn||
nōmĭnātim, adv. |30|nōmĭnātĭm|||
nōmĭno, as, are |17|nōmĭno|nōmĭn|nōmĭnāv|nōmĭnāt
nōnāgēsĭmus, a, um |11|nōnāgēsĭmus|nōnāgēsĭm|nōnāgēsĭmĭōr|nōnāgēsĭmīssĭm
nōnānus, a, um |11|nōnānus|nōnān|nōnānĭōr|nōnānīssĭm
nondum, adv. |30|nōndŭm|||
nonnĕ, interr. |30|nōnnĕ|||
nonnullus, a, um |29|nōnnūllŭs|||
nonnumquam, adv. |30|nōnnūmquăm|||
nonnunquam, adv. |30|nōnnūnquăm|||
nōnus, a, um |11|nōnus|nōn|nōnĭōr|nōnīssĭm
nōn, neg. |30|nōn|||
Norbānus, i, m. |1|Nōrbānus|Nōrbān||
Nōrĭcus, a, um |11|Nōrĭcus|Nōrĭc|Nōrĭcĭōr|Nōrĭcīssĭm
noscĭtābundus, a, um |11|nōscĭtābūndus|nōscĭtābūnd|nōscĭtābūndĭōr|nōscĭtābūndīssĭm
noscĭto, as, are |17|nōscĭto|nōscĭt|nōscĭtāv|nōscĭtāt
nosco, is, ere, noui, notum |19|nōsco|nōsc|nōv|nōt
nosmet, nosmet |30|nōsmet|||
noster, tra, trum |13|nōster|nōstr|nōstr|nōstērrĭm
nostin, nostin = nostine |30|nōstin|||
nostras, atis |15|nōstras|nōstrāt|nōstrātĭōr|nōstrātīssĭm
nōs, nostrum |29|nōs|||
nŏtābĭlis, e |14|nŏtābĭlĭs|nŏtābĭl|nŏtābĭlĭōr|nŏtābīllĭm
nŏtārĭus, i, m. |1|nŏtārĭus|nŏtārĭ||
nŏtātĭo, onis, f. |5|nŏtātĭō̆|nŏtātĭōn||
nŏta, ae, f. |0|nŏta|nŏt||
nōtesco, is, ere, notui, - |19|nōtēsco|nōtēsc|nōtu|
nōtĭtĭa, ae, f. |0|nōtĭtĭa|nōtĭtĭ||
nŏto, as, are |17|nŏto|nŏt|nŏtāv|nŏtāt
nōtus, a, um |11|nōtus|nōt|nōtĭōr|nōtīssĭm
nŏvācŭla, ae, f. |0|nŏvācŭla|nŏvācŭl||
nŏvem, inv. |30|nŏvĕm|||
nŏvercālis, e |14|nŏvērcālĭs|nŏvērcāl|nŏvērcālĭōr|nŏvērcīllĭm
nŏverca, ae, f. |0|nŏvērca|nŏvērc||
nŏvĭēs, adv. |30|nŏvĭēs|||
nŏvissĭmē, adv. |30|nŏvīssĭmē|||
nŏvĭtās, atis, f. |5|nŏvĭtās|nŏvĭtāt||
nŏvo, as, are |17|nŏvo|nŏv|nŏvāv|nŏvāt
nŏvus, a, um |11|nŏvus|nŏv|nŏvĭōr|nŏvīssĭm
noxa, ae, f. |0|nōxa|nōx||
noxĭa, ae, f. |0|nōxĭa|nōxĭ||
noxĭus, a, um |11|nōxĭus|nōxĭ|nōxĭĭōr|nōxĭīssĭm
nox, noctis, f. |6|nōx|nōct||
no, as, are |17|nō|n|nāv|nāt
nūbes, is, f. |6|nūbēs|nūb||
nūbĭlum, i, n. |4|nūbĭlum|nūbĭl||
nūbĭlus, a, um |11|nūbĭlus|nūbĭl|nūbĭlĭōr|nūbĭlīssĭm
nūbo, is, ere, psi, ptum |19|nūbo|nūb|nūps|nūpt
Nūcĕrīni, orum, m |1|Nūcĕrīni|Nūcĕrīn||
Nūcĕrīnus, cf. Nucerini|1|Nūcĕrīnus|Nūcĕrīn||
nŭcētum, i, n. |4|nŭcētum|nŭcēt||
nuclĕus, i, m. |1|nū̆clĕus|nū̆clĕ||
nūdo, as, are |17|nūdo|nūd|nūdāv|nūdāt
nūdus, a, um |11|nūdus|nūd|nūdĭōr|nūdīssĭm
nūga, ae, f. |0|nūga|nūg||
nullus, a, um |29|nūllŭs|||
Nŭmantĭa, ae, f. |0|Nŭmāntĭa|Nŭmāntĭ||
Nŭmantīnus, a, um |11|Nŭmāntīnus|Nŭmāntīn|Nŭmāntīnĭōr|Nŭmāntīnīssĭm
Nŭma, ae, m. |0|Nŭma|Nŭm||
nūmĕn, inis, n. |7|nūmĕn|nūmĭn||
nŭmĕrō, as, are |17|nŭmĕrō|nŭmĕr|nŭmĕrāv|nŭmĕrāt
nŭmĕrus, i, m. |1|nŭmĕrus|nŭmĕr||
